course_id,course_title,neighbor_rank,neighbor_course_id,neighbor_title,similarity
69731,Computer Architecture,6,09730-A,Principles of Informatics,0.69375910
69731,Computer Architecture,7,09730,Principles of Informatics,0.69333059
69731,Computer Architecture,8,28004,Foundations of Informatics T-1,0.68458000
69731,Computer Architecture,9,69430,COMPUTER ARCHITECTURES M,0.67985730
69731,Computer Architecture,10,08574-B,Operating Systems,0.67558679
69867,Web Services and Applications,1,47240,Web Systems Engineering,0.74184253
69867,Web Services and Applications,2,41731-A,Web-related Technologies,0.72730011
69867,Web Services and Applications,3,41731,Web-related Technologies,0.71533075
69867,Web Services and Applications,4,75835,Web Technologies,0.71518102
69867,Web Services and Applications,5,94442,Design of Web Applications T,0.71083002
69867,Web Services and Applications,6,95645,Foundations of Web Systems,0.70169094
69867,Web Services and Applications,7,95605,Web and Mobile Systems,0.68764900
69867,Web Services and Applications,8,88566,Web Technology,0.63645813
69867,Web Services and Applications,9,85445,Information Modelling and Web Technologies,0.60067897
69867,Web Services and Applications,10,28659,Web Technologies T,0.59402709
70155,Data Bases,1,96793,Information Systems and Database Management,0.84712527
70155,Data Bases,2,79194,Databases,0.84591220
70155,Data Bases,3,90107,BASI DI DATI,0.82285311
70155,Data Bases,4,28796,Elements of Databases,0.81410649
70155,Data Bases,5,10906,Databases,0.79862316
70155,Data Bases,6,95611,Database Systems,0.79088340
70155,Data Bases,7,84339,Advanced Database Systems,0.76930354
70155,Data Bases,8,81932,Big Data,0.76635664
70155,Data Bases,9,B8159,INFORMATICA,0.74584244
70155,Data Bases,10,09679,Data Base Sistems,0.74092374
70210,Lab-based Course on Computer Graphics,1,97466,Digital represention of the Landscape Project,0.71484879
70210,Lab-based Course on Computer Graphics,2,91254,Image Processing and Computer Vision,0.65687249
70210,Lab-based Course on Computer Graphics,3,73302,Computer Vision And Image Processing M,0.65586711
70210,Lab-based Course on Computer Graphics,4,93363,Advanced Programming,0.64108652
70210,Lab-based Course on Computer Graphics,5,69661,Image Processing And Computer Vision M,0.63334162
70210,Lab-based Course on Computer Graphics,6,69259,Computer Science,0.62646359
70210,Lab-based Course on Computer Graphics,7,95602,Programming and Computer Architectures,0.62557268
70210,Lab-based Course on Computer Graphics,8,37262,Computer Programming,0.62182464
70210,Lab-based Course on Computer Graphics,9,09730-A,Principles of Informatics,0.61514395
70210,Lab-based Course on Computer Graphics,10,57828,Informatics,0.61321480
70219,Object-Oriented Programming,1,95648,Software Design and Development,0.84851706
70219,Object-Oriented Programming,2,16870,Programming Laboratory,0.75528373
70219,Object-Oriented Programming,3,B8554,SISTEMI SOFTWARE A OGGETTI T,0.71793617
70219,Object-Oriented Programming,4,81612,Programming and Development paradigms,0.68146523
70219,Object-Oriented Programming,5,15305,Foundations of Informatics A,0.66594144
70219,Object-Oriented Programming,6,09730,Principles of Informatics,0.66495297
70219,Object-Oriented Programming,7,09032,Software Engineering,0.66268158
70219,Object-Oriented Programming,8,00819,Programming,0.64525111
70219,Object-Oriented Programming,9,28004,Foundations of Informatics T-1,0.64168131
70219,Object-Oriented Programming,10,37262,Computer Programming,0.63093545
70226,Network Programming,1,95644,Computer Networks and Network Programming,0.90517135
70226,Network Programming,2,95604,Operating Systems and Networks,0.75335164
70226,Network Programming,3,58423,Internet Architecture,0.70574530
70226,Network Programming,4,28024,Computer Networks T,0.70237533
70226,Network Programming,5,95782,Network Analysis,0.69904994
70226,Network Programming,6,93315,Computer Networks,0.68956889
70226,Network Programming,7,96995,Programmable Networking,0.67762151
70226,Network Programming,8,41731,Web-related Technologies,0.67177282
70226,Network Programming,9,75835,Web Technologies,0.66307444
70226,Network Programming,10,81683,Internet of Things,0.66227374
72671,Complements of Programming Languages,1,81612,Programming and Development paradigms,0.64416799
72671,Complements of Programming Languages,2,81609,"Languages, Compilers and Computational Models",0.64228737
72671,Complements of Programming Languages,3,72940,Computational Models And Languages M,0.63890615
72671,Complements of Programming Languages,4,95648,Software Design and Development,0.62815171
72671,Complements of Programming Languages,5,09730,Principles of Informatics,0.61469737
72671,Complements of Programming Languages,6,15305,Foundations of Informatics A,0.61351140
72671,Complements of Programming Languages,7,00819,Programming,0.60030134
72671,Complements of Programming Languages,8,28623,Foundations of Informatics and Laboratory,0.59872422
72671,Complements of Programming Languages,9,B0064,Introduction to Data Science and Computational Thinking,0.59774700
72671,Complements of Programming Languages,10,00819-B,Programming,0.58956502
72778,High-Performance Computing,1,58437,Parallel Calculus,0.87402174
72778,High-Performance Computing,2,91259,Architecture and Platforms for Artificial Intelligence,0.68409941
72778,High-Performance Computing,3,41169,Theoretical Computer Science,0.68118132
72778,High-Performance Computing,4,90749,Computing Education,0.67473019
72778,High-Performance Computing,5,11933,Theoretical Computer Science,0.67399202
72778,High-Performance Computing,6,B8562,SISTEMI CONCORRENTI E PARALLELI M,0.67388932
72778,High-Performance Computing,7,28012,Electronic Calculators T,0.66984893
72778,High-Performance Computing,8,B8105,Computational Management of Data,0.66795509
72778,High-Performance Computing,9,95602,Programming and Computer Architectures,0.66255539
72778,High-Performance Computing,10,08574,Operating Systems,0.65386466
72787,Mobile Application Programming,1,66860,Mobile Applications Laboratory,0.78071510
72787,Mobile Application Programming,2,78779,Mobile Systems M,0.68103562
72787,Mobile Application Programming,3,84401,Context-Aware Systems,0.66110056
72787,Mobile Application Programming,4,95605,Web and Mobile Systems,0.64795011
72787,Mobile Application Programming,5,94442,Design of Web Applications T,0.63549881
72787,Mobile Application Programming,6,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.58530916
72787,Mobile Application Programming,7,81683,Internet of Things,0.57757558
72787,Mobile Application Programming,8,41731,Web-related Technologies,0.56772039
72787,Mobile Application Programming,9,81612,Programming and Development paradigms,0.56447060
72787,Mobile Application Programming,10,09032,Software Engineering,0.56218167
72796,Data Intensive Applications,1,B8105,Computational Management of Data,0.69761833
72796,Data Intensive Applications,2,11929-B,Algorithm and Data Structures,0.67566976
72796,Data Intensive Applications,3,B1703,Introduction to Programming,0.66351156
72796,Data Intensive Applications,4,B1873,Machine Learning for Humanities,0.65719123
72796,Data Intensive Applications,5,90147,Artificial intelligence,0.65605024
72796,Data Intensive Applications,6,85445,Information Modelling and Web Technologies,0.64424423
72796,Data Intensive Applications,7,B8396,Basic IT Skills,0.64356842
72796,Data Intensive Applications,8,B9254,Basic IT Skills,0.64315048
72796,Data Intensive Applications,9,75969,Basic Informatics,0.64309784
72796,Data Intensive Applications,10,96143,Methods and Models for Data Analytics M,0.64242921
72938,Foundations Of Artificial Intelligence T,1,90147,Artificial intelligence,0.76161758
72938,Foundations Of Artificial Intelligence T,2,98931,Fundamentals of Artificial Intelligence,0.74456463
72938,Foundations Of Artificial Intelligence T,3,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.73442238
72938,Foundations Of Artificial Intelligence T,4,81940,Artificial Intelligence,0.73401999
72938,Foundations Of Artificial Intelligence T,5,B0069,Artificial Intelligence for Digital Innovation,0.72426082
72938,Foundations Of Artificial Intelligence T,6,93034,Foundations of Computer Science T,0.70634835
72938,Foundations Of Artificial Intelligence T,7,78778,Intelligent Systems M,0.67982924
72938,Foundations Of Artificial Intelligence T,8,93669,Intelligent Systems Engineering,0.66353220
72938,Foundations Of Artificial Intelligence T,9,91762,Combinatorial Decision Making and Optimization,0.66281326
72938,Foundations Of Artificial Intelligence T,10,B5727,Introduction to Languages for Artificial Intelligence,0.65161158
72939,Software Systems Engineering M,1,28021,Software Engineering T,0.69488538
72939,Software Systems Engineering M,2,09032,Software Engineering,0.66747955
72939,Software Systems Engineering M,3,B0009,Advanced Software Modelling and Design,0.64777949
72939,Software Systems Engineering M,4,66858,Software Engineering,0.63668775
72939,Software Systems Engineering M,5,90106,Software Engineering,0.62788300
72939,Software Systems Engineering M,6,B0832,Administration of Systems T,0.62293318
72939,Software Systems Engineering M,7,B0011,Software Process Engineering,0.62179707
72939,Software Systems Engineering M,8,B1874,Project Management and Software Engineering for Cultural Heritage,0.61256593
72939,Software Systems Engineering M,9,95627,Software Engineering,0.60677670
72939,Software Systems Engineering M,10,28652,IT Systems T-1,0.59091711
72940,Computational Models And Languages M,1,09730,Principles of Informatics,0.73144708
72940,Computational Models And Languages M,2,91258-A,Natural Language Processing,0.73144690
72940,Computational Models And Languages M,3,15305,Foundations of Informatics A,0.73071350
72940,Computational Models And Languages M,4,28623,Foundations of Informatics and Laboratory,0.72675274
72940,Computational Models And Languages M,5,B2696,"Language, Technology, Research I: Computational Thinking",0.72208739
72940,Computational Models And Languages M,6,37262,Computer Programming,0.71342365
72940,Computational Models And Languages M,7,81609,"Languages, Compilers and Computational Models",0.71030822
72940,Computational Models And Languages M,8,29227,Foundations of Informatics T,0.70800108
72940,Computational Models And Languages M,9,B5727,Introduction to Languages for Artificial Intelligence,0.70232300
72940,Computational Models And Languages M,10,00819-A,Programming,0.70098273
72942,Information Security M,1,93467,Cryptography,0.77200406
72942,Information Security M,2,88325,Computer and Network Security Lab T,0.76440989
72942,Information Security M,3,93466,FONDAMENTI DI CYBERSECURITY,0.75822417
72942,Information Security M,4,93470,Cybersecurity,0.75191997
72942,Information Security M,5,91161,"Networks, Security And Data Bases",0.71798897
72942,Information Security M,6,B5793,Cybersecurity M,0.71082139
72942,Information Security M,7,93470-A,Cybersecurity,0.70920343
72942,Information Security M,8,88324,System Administration T,0.68927218
72942,Information Security M,9,B0833,Computer Security Laboratory T,0.68065613
72942,Information Security M,10,B5812,Cybersecurity Governance,0.67783928
72945,Real-Time Systems M,1,85728,Real Time OS M,0.69089783
72945,Real-Time Systems M,2,B0009,Advanced Software Modelling and Design,0.60748877
72945,Real-Time Systems M,3,28024,Computer Networks T,0.60689681
72945,Real-Time Systems M,4,37760,Systems Simulation,0.60521840
72945,Real-Time Systems M,5,73025,Distributed Systems M,0.60307185
72945,Real-Time Systems M,6,08574-A,Operating Systems,0.58373261
72945,Real-Time Systems M,7,28652,IT Systems T-1,0.57670065
72945,Real-Time Systems M,8,88324,System Administration T,0.56967845
72945,Real-Time Systems M,9,09032,Software Engineering,0.56858873
72945,Real-Time Systems M,10,95627,Software Engineering,0.56671607
73025,Distributed Systems M,1,28024,Computer Networks T,0.70824219
73025,Distributed Systems M,2,78779,Mobile Systems M,0.70791659
73025,Distributed Systems M,3,28652,IT Systems T-1,0.69803216
73025,Distributed Systems M,4,17628,Concurrent and Distributed Programming,0.69498930
73025,Distributed Systems M,5,94442,Design of Web Applications T,0.68646053
73025,Distributed Systems M,6,09032,Software Engineering,0.68567164
73025,Distributed Systems M,7,08574-B,Operating Systems,0.68054236
73025,Distributed Systems M,8,88324,System Administration T,0.67981747
73025,Distributed Systems M,9,93468,Distributed Software Systems,0.67464109
73025,Distributed Systems M,10,95627,Software Engineering,0.67189157
73149,Logic for Informatics,1,66857,Logic for Computer Science,0.88355847
73149,Logic for Informatics,2,11933,Theoretical Computer Science,0.69490516
73149,Logic for Informatics,3,81609,"Languages, Compilers and Computational Models",0.67313191
73149,Logic for Informatics,4,98931,Fundamentals of Artificial Intelligence,0.67289555
73149,Logic for Informatics,5,72940,Computational Models And Languages M,0.67226444
73149,Logic for Informatics,6,96346,INFORMATICA,0.66900721
73149,Logic for Informatics,7,09730,Principles of Informatics,0.66732151
73149,Logic for Informatics,8,41169,Theoretical Computer Science,0.66616819
73149,Logic for Informatics,9,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.66470603
73149,Logic for Informatics,10,B2696,"Language, Technology, Research I: Computational Thinking",0.66439269
73273,Informatic Tecnologies for Fashion,1,78510,Informatics,0.70487484
73273,Informatic Tecnologies for Fashion,2,75969,Basic Informatics,0.70181640
73273,Informatic Tecnologies for Fashion,3,B4826,Informatics for the Humanities,0.69609847
73273,Informatic Tecnologies for Fashion,4,B8929,Computer Studies and Human Sciences,0.67819356
73273,Informatic Tecnologies for Fashion,5,B5293,Computer Studies and Humanities,0.67729845
73273,Informatic Tecnologies for Fashion,6,57828,Informatics,0.67500534
73273,Informatic Tecnologies for Fashion,7,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.67384413
73273,Informatic Tecnologies for Fashion,8,B4925,IMMERSIVE TECHNOLOGIES FOR FASHION,0.67123595
73273,Informatic Tecnologies for Fashion,9,90864,Elements of Computer Technologies for Fashion E-Commerce,0.67015058
73273,Informatic Tecnologies for Fashion,10,81934,HUMAN COMPUTER INTERACTION,0.66954395
73302,Computer Vision And Image Processing M,1,69661,Image Processing And Computer Vision M,0.90086413
73302,Computer Vision And Image Processing M,2,91254,Image Processing and Computer Vision,0.78155684
73302,Computer Vision And Image Processing M,3,17634,Computer Vision,0.74563139
73302,Computer Vision And Image Processing M,4,93478,COMPUTER VISION,0.74552777
73302,Computer Vision And Image Processing M,5,91266,Machine Learning for Computer Vision,0.66572878
73302,Computer Vision And Image Processing M,6,70210,Lab-based Course on Computer Graphics,0.65586711
73302,Computer Vision And Image Processing M,7,69259,Computer Science,0.60171769
73302,Computer Vision And Image Processing M,8,97466,Digital represention of the Landscape Project,0.59623972
73302,Computer Vision And Image Processing M,9,09730-A,Principles of Informatics,0.59046163
73302,Computer Vision And Image Processing M,10,09730,Principles of Informatics,0.58464311
73435,Project Management,1,B1874,Project Management and Software Engineering for Cultural Heritage,0.63390295
73435,Project Management,2,95627,Software Engineering,0.60599832
73435,Project Management,3,95632,Laboratory on Digital Transformation Technologies,0.58611305
73435,Project Management,4,B0011,Software Process Engineering,0.58213822
73435,Project Management,5,28021,Software Engineering T,0.57796982
73435,Project Management,6,81612,Programming and Development paradigms,0.57562359
73435,Project Management,7,09032,Software Engineering,0.57390327
73435,Project Management,8,B5665,Real Time Systems and Programming for Automation M,0.56722788
73435,Project Management,9,09679,Data Base Sistems,0.56496300
73435,Project Management,10,81934,HUMAN COMPUTER INTERACTION,0.56332818
75198,Health Information Processing Systems,1,82202,Informatic,0.68224124
75198,Health Information Processing Systems,2,96793,Information Systems and Database Management,0.64828415
75198,Health Information Processing Systems,3,20741,Information Processing Systems,0.64282872
75198,Health Information Processing Systems,4,B8018,DIGITAL HEALTH M,0.63630718
75198,Health Information Processing Systems,5,70155,Data Bases,0.62156507
75198,Health Information Processing Systems,6,82202-A,Informatic,0.61155899
75198,Health Information Processing Systems,7,39176,Basic and Laboratory Informatics,0.60648381
75198,Health Information Processing Systems,8,77933,Multimedia Data Management M,0.60219065
75198,Health Information Processing Systems,9,57828,Informatics,0.59810939
75198,Health Information Processing Systems,10,40720,Data Mining,0.59347222
75835,Web Technologies,1,41731,Web-related Technologies,0.98857799
75835,Web Technologies,2,88566,Web Technology,0.83747460
75835,Web Technologies,3,95605,Web and Mobile Systems,0.83735419
75835,Web Technologies,4,95645,Foundations of Web Systems,0.78673733
75835,Web Technologies,5,94442,Design of Web Applications T,0.77394382
75835,Web Technologies,6,41731-A,Web-related Technologies,0.74292216
75835,Web Technologies,7,85445,Information Modelling and Web Technologies,0.72363765
75835,Web Technologies,8,28659,Web Technologies T,0.71938714
75835,Web Technologies,9,69867,Web Services and Applications,0.71518102
75835,Web Technologies,10,47240,Web Systems Engineering,0.70526146
75969,Basic Informatics,1,B8105,Computational Management of Data,0.75231034
75969,Basic Informatics,2,B4826,Informatics for the Humanities,0.74544830
75969,Basic Informatics,3,90749,Computing Education,0.73323378
75969,Basic Informatics,4,B8396,Basic IT Skills,0.73107906
75969,Basic Informatics,5,88566,Web Technology,0.71959746
75969,Basic Informatics,6,85445,Information Modelling and Web Technologies,0.71441839
75969,Basic Informatics,7,B1703,Introduction to Programming,0.71406686
75969,Basic Informatics,8,91685,History of Informatics and Computing Systems,0.71096981
75969,Basic Informatics,9,B0063,Programming Laboratory,0.70999804
75969,Basic Informatics,10,93363,Advanced Programming,0.70999612
76011,Multimedia Technologies in Archaelogy,1,98618,"""Document Digitization Techniques """,0.68001789
76011,Multimedia Technologies in Archaelogy,2,48693-A,Computer Science for Cultural Heritage,0.66883718
76011,Multimedia Technologies in Archaelogy,3,B5059,Interaction Media Design,0.65259395
76011,Multimedia Technologies in Archaelogy,4,48693,Computer Science for Cultural Heritage,0.65195596
76011,Multimedia Technologies in Archaelogy,5,97466,Digital represention of the Landscape Project,0.62228078
76011,Multimedia Technologies in Archaelogy,6,B5079,Digital Humanities and Data Management for Cultural Heritage,0.60724231
76011,Multimedia Technologies in Archaelogy,7,09032,Software Engineering,0.59406318
76011,Multimedia Technologies in Archaelogy,8,B1874,Project Management and Software Engineering for Cultural Heritage,0.58829875
76011,Multimedia Technologies in Archaelogy,9,28652,IT Systems T-1,0.58762683
76011,Multimedia Technologies in Archaelogy,10,B1873,Machine Learning for Humanities,0.58523193
77780,Embedded Systems Programming and Internet of Things,1,96859,Embedded Systems and Internet of Things,0.94715519
77780,Embedded Systems Programming and Internet of Things,2,09032,Software Engineering,0.68842520
77780,Embedded Systems Programming and Internet of Things,3,81683,Internet of Things,0.67493111
77780,Embedded Systems Programming and Internet of Things,4,99195,Cyber-Physical Systems Programming M,0.66030936
77780,Embedded Systems Programming and Internet of Things,5,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.65138705
77780,Embedded Systems Programming and Internet of Things,6,81612,Programming and Development paradigms,0.64759967
77780,Embedded Systems Programming and Internet of Things,7,81678,Laboratory of Making,0.64606687
77780,Embedded Systems Programming and Internet of Things,8,08574-A,Operating Systems,0.64602426
77780,Embedded Systems Programming and Internet of Things,9,69731,Computer Architecture,0.64081188
77780,Embedded Systems Programming and Internet of Things,10,08574-B,Operating Systems,0.64000045
77933,Multimedia Data Management M,1,78096,Multimedia Data Management M,0.95526391
77933,Multimedia Data Management M,2,91269,Multimedia Data Management,0.94888171
77933,Multimedia Data Management M,3,40720,Data Mining,0.69447825
77933,Multimedia Data Management M,4,70155,Data Bases,0.67549590
77933,Multimedia Data Management M,5,B2125,Machine Learning and Data Mining M,0.66510578
77933,Multimedia Data Management M,6,96793,Information Systems and Database Management,0.66294514
77933,Multimedia Data Management M,7,81932,Big Data,0.65913065
77933,Multimedia Data Management M,8,95631-A,Machine Learning and Data Mining,0.65395999
77933,Multimedia Data Management M,9,95631,Machine Learning and Data Mining,0.65239705
77933,Multimedia Data Management M,10,79194,Databases,0.64925974
78096,Multimedia Data Management M,1,91269,Multimedia Data Management,0.99361780
78096,Multimedia Data Management M,2,77933,Multimedia Data Management M,0.95526391
78096,Multimedia Data Management M,3,28652,IT Systems T-1,0.64954579
78096,Multimedia Data Management M,4,40720,Data Mining,0.63218415
78096,Multimedia Data Management M,5,73025,Distributed Systems M,0.63170122
78096,Multimedia Data Management M,6,96793,Information Systems and Database Management,0.61558367
78096,Multimedia Data Management M,7,96143,Methods and Models for Data Analytics M,0.60593123
78096,Multimedia Data Management M,8,79194,Databases,0.60281034
78096,Multimedia Data Management M,9,70155,Data Bases,0.60174089
78096,Multimedia Data Management M,10,81932,Big Data,0.59714587
78510,Informatics,1,B4826,Informatics for the Humanities,0.75837913
78510,Informatics,2,57828,Informatics,0.75031243
78510,Informatics,3,82202,Informatic,0.73369552
78510,Informatics,4,90749,Computing Education,0.73309977
78510,Informatics,5,09730,Principles of Informatics,0.72920068
78510,Informatics,6,15305,Foundations of Informatics A,0.72536346
78510,Informatics,7,91685,History of Informatics and Computing Systems,0.70825525
78510,Informatics,8,73273,Informatic Tecnologies for Fashion,0.70487484
78510,Informatics,9,29227,Foundations of Informatics T,0.69909060
78510,Informatics,10,09730-A,Principles of Informatics,0.69806263
78778,Intelligent Systems M,1,98931,Fundamentals of Artificial Intelligence,0.80636005
78778,Intelligent Systems M,2,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.79525359
78778,Intelligent Systems M,3,81940,Artificial Intelligence,0.77822625
78778,Intelligent Systems M,4,B5727,Introduction to Languages for Artificial Intelligence,0.74317689
78778,Intelligent Systems M,5,B0069,Artificial Intelligence for Digital Innovation,0.74017650
78778,Intelligent Systems M,6,92858,Autonomous and Adaptive Systems M,0.73474780
78778,Intelligent Systems M,7,93669,Intelligent Systems Engineering,0.71688957
78778,Intelligent Systems M,8,90147,Artificial intelligence,0.70864716
78778,Intelligent Systems M,9,91762,Combinatorial Decision Making and Optimization,0.70637321
78778,Intelligent Systems M,10,91411,Intelligent Robotic Systems,0.70365940
78779,Mobile Systems M,1,73025,Distributed Systems M,0.70791659
78779,Mobile Systems M,2,84401,Context-Aware Systems,0.70217314
78779,Mobile Systems M,3,81683,Internet of Things,0.68993750
78779,Mobile Systems M,4,72787,Mobile Application Programming,0.68103562
78779,Mobile Systems M,5,28024,Computer Networks T,0.66844027
78779,Mobile Systems M,6,95604,Operating Systems and Networks,0.65512356
78779,Mobile Systems M,7,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.65217682
78779,Mobile Systems M,8,84531,Infrastructures For Cloud Computing and Big Data M,0.63838923
78779,Mobile Systems M,9,94442,Design of Web Applications T,0.63382666
78779,Mobile Systems M,10,95644,Computer Networks and Network Programming,0.62954967
78810,Real Time Systems for Automation M,1,B5665,Real Time Systems and Programming for Automation M,0.96597592
78810,Real Time Systems for Automation M,2,88155,Industrial Informatics P,0.67435857
78810,Real Time Systems for Automation M,3,B8105,Computational Management of Data,0.64820810
78810,Real Time Systems for Automation M,4,85728,Real Time OS M,0.63884051
78810,Real Time Systems for Automation M,5,B1703,Introduction to Programming,0.63035005
78810,Real Time Systems for Automation M,6,B8554,SISTEMI SOFTWARE A OGGETTI T,0.61730015
78810,Real Time Systems for Automation M,7,89988,Elements of Informatics,0.61210890
78810,Real Time Systems for Automation M,8,B5727,Introduction to Languages for Artificial Intelligence,0.61139239
78810,Real Time Systems for Automation M,9,11929-B,Algorithm and Data Structures,0.61061495
78810,Real Time Systems for Automation M,10,84401,Context-Aware Systems,0.60593425
79194,Databases,1,96793,Information Systems and Database Management,0.88150604
79194,Databases,2,10906,Databases,0.85707403
79194,Databases,3,95611,Database Systems,0.84670401
79194,Databases,4,70155,Data Bases,0.84591220
79194,Databases,5,28796,Elements of Databases,0.76691946
79194,Databases,6,84339,Advanced Database Systems,0.74832744
79194,Databases,7,90107,BASI DI DATI,0.70505362
79194,Databases,8,B8159,INFORMATICA,0.70272395
79194,Databases,9,81932,Big Data,0.69218727
79194,Databases,10,10906-A,Databases,0.68667047
81609,"Languages, Compilers and Computational Models",1,11933,Theoretical Computer Science,0.71381124
81609,"Languages, Compilers and Computational Models",2,B5727,Introduction to Languages for Artificial Intelligence,0.71054325
81609,"Languages, Compilers and Computational Models",3,72940,Computational Models And Languages M,0.71030822
81609,"Languages, Compilers and Computational Models",4,09730-A,Principles of Informatics,0.69162687
81609,"Languages, Compilers and Computational Models",5,66857,Logic for Computer Science,0.69074096
81609,"Languages, Compilers and Computational Models",6,09730,Principles of Informatics,0.68414212
81609,"Languages, Compilers and Computational Models",7,15305,Foundations of Informatics A,0.68217627
81609,"Languages, Compilers and Computational Models",8,00819,Programming,0.68192444
81609,"Languages, Compilers and Computational Models",9,00819-B,Programming,0.68172674
81609,"Languages, Compilers and Computational Models",10,41169,Theoretical Computer Science,0.67606760
81610,Machine Learning,1,88202,Machine Learning,1.00000000
81610,Machine Learning,2,91250-B,Deep Learning,0.80033206
81610,Machine Learning,3,91250-A,Deep Learning,0.74055299
81610,Machine Learning,4,95965,Artificial Intelligence and Machine Learning for Business,0.70298795
81610,Machine Learning,5,91250,DEEP LEARNING,0.69540961
81610,Machine Learning,6,B0069,Artificial Intelligence for Digital Innovation,0.67796810
81610,Machine Learning,7,95631-A,Machine Learning and Data Mining,0.67341543
81610,Machine Learning,8,90477,Machine Learning Systems For Data Science,0.66129288
81610,Machine Learning,9,81940,Artificial Intelligence,0.65991268
81610,Machine Learning,10,93319,INTRODUZIONE ALL'APPRENDIMENTO AUTOMATICO,0.64987533
81612,Programming and Development paradigms,1,09032,Software Engineering,0.74740156
81612,Programming and Development paradigms,2,90106,Software Engineering,0.73960962
81612,Programming and Development paradigms,3,B0011,Software Process Engineering,0.73009079
81612,Programming and Development paradigms,4,95648,Software Design and Development,0.72484871
81612,Programming and Development paradigms,5,28623,Foundations of Informatics and Laboratory,0.72338931
81612,Programming and Development paradigms,6,66858,Software Engineering,0.72200890
81612,Programming and Development paradigms,7,95627,Software Engineering,0.72150164
81612,Programming and Development paradigms,8,15305,Foundations of Informatics A,0.71194569
81612,Programming and Development paradigms,9,09730,Principles of Informatics,0.71095077
81612,Programming and Development paradigms,10,B8905,Foundations of Programming,0.69822416
81672,Emerging Programming Paradigms,1,95648,Software Design and Development,0.63325315
81672,Emerging Programming Paradigms,2,00819-A,Programming,0.62221299
81672,Emerging Programming Paradigms,3,72940,Computational Models And Languages M,0.62112696
81672,Emerging Programming Paradigms,4,81612,Programming and Development paradigms,0.59985778
81672,Emerging Programming Paradigms,5,00819,Programming,0.59926766
81672,Emerging Programming Paradigms,6,70219,Object-Oriented Programming,0.59836653
81672,Emerging Programming Paradigms,7,28623,Foundations of Informatics and Laboratory,0.59071423
81672,Emerging Programming Paradigms,8,B8554,SISTEMI SOFTWARE A OGGETTI T,0.58775540
81672,Emerging Programming Paradigms,9,28004,Foundations of Informatics T-1,0.58506160
81672,Emerging Programming Paradigms,10,09730,Principles of Informatics,0.58185612
81676,Digital Forensic,1,98618,"""Document Digitization Techniques """,0.57726443
81676,Digital Forensic,2,57828,Informatics,0.56421192
81676,Digital Forensic,3,93379,Digital Culture,0.55941653
81676,Digital Forensic,4,72942,Information Security M,0.55940909
81676,Digital Forensic,5,B4826,Informatics for the Humanities,0.54206749
81676,Digital Forensic,6,B5793,Cybersecurity M,0.54185301
81676,Digital Forensic,7,78510,Informatics,0.53013515
81676,Digital Forensic,8,88325,Computer and Network Security Lab T,0.52681459
81676,Digital Forensic,9,93467,Cryptography,0.52386628
81676,Digital Forensic,10,93466,FONDAMENTI DI CYBERSECURITY,0.52141601
81678,Laboratory of Making,1,B5722,Embedded Sensors,0.66753621
81678,Laboratory of Making,2,89988,Elements of Informatics,0.65623588
81678,Laboratory of Making,3,28011,Logic Design T,0.65026170
81678,Laboratory of Making,4,77780,Embedded Systems Programming and Internet of Things,0.64606687
81678,Laboratory of Making,5,96859,Embedded Systems and Internet of Things,0.64173911
81678,Laboratory of Making,6,90749,Computing Education,0.62624101
81678,Laboratory of Making,7,88155,Industrial Informatics P,0.62300383
81678,Laboratory of Making,8,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.61916277
81678,Laboratory of Making,9,B1703,Introduction to Programming,0.61773278
81678,Laboratory of Making,10,96007,Foundations of Computer Architecture and Operating Systems,0.61235477
81683,Internet of Things,1,B8019,PROGRAMMING THE INTERNET OF THINGS M,0.79562751
81683,Internet of Things,2,93653,Iot And Big Data For Smart Agricultural Systems,0.72253783
81683,Internet of Things,3,96859,Embedded Systems and Internet of Things,0.71773111
81683,Internet of Things,4,57828,Informatics,0.69273744
81683,Internet of Things,5,78779,Mobile Systems M,0.68993750
81683,Internet of Things,6,41731,Web-related Technologies,0.67624805
81683,Internet of Things,7,95604,Operating Systems and Networks,0.67565819
81683,Internet of Things,8,77780,Embedded Systems Programming and Internet of Things,0.67493111
81683,Internet of Things,9,95644,Computer Networks and Network Programming,0.67025772
81683,Internet of Things,10,75835,Web Technologies,0.66550111
81917,Interaction Multimedia Services,1,95627,Software Engineering,0.70208959
81917,Interaction Multimedia Services,2,09032,Software Engineering,0.68244083
81917,Interaction Multimedia Services,3,73025,Distributed Systems M,0.65923480
81917,Interaction Multimedia Services,4,28652,IT Systems T-1,0.64116717
81917,Interaction Multimedia Services,5,B0832,Administration of Systems T,0.63794085
81917,Interaction Multimedia Services,6,B0009,Advanced Software Modelling and Design,0.63414475
81917,Interaction Multimedia Services,7,97466,Digital represention of the Landscape Project,0.63114236
81917,Interaction Multimedia Services,8,81934,HUMAN COMPUTER INTERACTION,0.63080106
