course_id,course_path,course_sha256,course_title,cluster,cluster_name,is_noise,similarity_to_medoid
57828,data/courses/.files/2025/course-57828.yml,86ce3a69382f3ea3f4302ba88e67b60fa0afca76fa611d0018b14dafc376b091,Informatics,3,Informatics Informatic Humanities (3),False,1.00000000
58348,data/courses/.files/2025/course-58348.yml,fd87c1029a4fd93ae1ae71669b98b32a37363a569accfd1f07318b19e0b8c294,Lab-based Course on Operating Systems,17,Course Lab-Based Operating (17),False,1.00000000
58423,data/courses/.files/2025/course-58423.yml,7ff7c181f29e6d4ff7000497571199eca4ecffe6e214081d603887326112a7a3,Internet Architecture,3,Informatics Informatic Humanities (3),False,0.57285080
58437,data/courses/.files/2025/course-58437.yml,9b66f6779d062437dd82d7b99bf4ad05909cee50026d9700b98682f0a8c95c64,Parallel Calculus,5,Informatics Principles Foundations (5),False,0.58362610
60348,data/courses/.files/2025/course-60348.yml,c777f26203c8d4c90a40251ebc72de13c3d7e71c9f3e0dfc10f70a5d5eed2214,Informatics,5,Informatics Principles Foundations (5),False,0.71938372
65094,data/courses/.files/2025/course-65094.yml,3593d09f0bdc14ef7a61eceb1d9dafe187dcdf0cb00de24dc30671dc7eccd63f,ADVANCED PROGRAMMING,5,Informatics Principles Foundations (5),False,0.64857536
66857,data/courses/.files/2025/course-66857.yml,709993698b974b536d2baf8d91d60d25dc93b3a9311e31c40796a01a49fbc790,Logic for Computer Science,5,Informatics Principles Foundations (5),False,0.61699172
66858,data/courses/.files/2025/course-66858.yml,b3ece9c36210778ba42e97ec27bd7ad2dc6fa91644881ef0856302372edfc8a7,Software Engineering,11,Software Engineering Advanced (11),False,0.76622969
66860,data/courses/.files/2025/course-66860.yml,91e56a04084b6a153933ad10ebbed69da6a124ca1d1d67593ecbba442159a87b,Mobile Applications Laboratory,21,Mobile Applications Laboratory (21),False,1.00000000
66870,data/courses/.files/2025/course-66870.yml,fda01a6c386260bf856a4a74e63b605ee1ebf713275cd9b8d8691d00c1b46070,Concurrent Models and Systems,18,Programming Concurrent Distributed (18),False,0.61581932
69259,data/courses/.files/2025/course-69259.yml,f16c36879c54965ff43948929897fd3939d3b20889ecef569534145b7b1af2cd,Computer Science,5,Informatics Principles Foundations (5),False,0.61237825
69430,data/courses/.files/2025/course-69430.yml,6c9a88c3ae0ca7e3699b4595d65246f5aa9d72a3a40ddd07de0a7fd45ef6f457,COMPUTER ARCHITECTURES M,12,Architecture Computer Operating (12),False,0.64385865
69661,data/courses/.files/2025/course-69661.yml,0188675b5b9607df4ad55a930ec667cd49d537454632b5fa3586de620d50f8a1,Image Processing And Computer Vision M,10,Computer Vision Image (10),False,0.75386862
69731,data/courses/.files/2025/course-69731.yml,a0f17bb2f47123aa8a2de31ddaadd0ddb24bf5ba07f76fb40a981eb91edce2f1,Computer Architecture,12,Architecture Computer Operating (12),False,0.71762444
69867,data/courses/.files/2025/course-69867.yml,da75968647dd2b7f03cdb278609aa6c6052d83cbcde6abebf93e7786ce1d81cd,Web Services and Applications,8,Web Technologies Technology (8),False,0.63645813
70155,data/courses/.files/2025/course-70155.yml,65852d28335bff2dad5936010d2cea384052a8bcc7c6b1757a08481b8bf5ec45,Data Bases,6,Bases Data Database (6),False,1.00000000
70210,data/courses/.files/2025/course-70210.yml,dbf2a951ec24771ffaa340deaffe1d26e47dacc19aacd8446044e51f608ebb76,Lab-based Course on Computer Graphics,10,Computer Vision Image (10),False,0.65687249
70219,data/courses/.files/2025/course-70219.yml,267d588aea0444572e38a98a5656a666309669e14f4f4f1e450d1d4efab66a25,Object-Oriented Programming,11,Software Engineering Advanced (11),False,0.66268158
70226,data/courses/.files/2025/course-70226.yml,85a250d0032dd4064cc378702c398743f6fe0949f659d6bfab35423b27f46d2f,Network Programming,3,Informatics Informatic Humanities (3),False,0.61634536
72671,data/courses/.files/2025/course-72671.yml,208bbb163c1c2ded62864bbeb82cd29e1f9f9b3f8f551dd323c1e0d7a25c1b1a,Complements of Programming Languages,11,Software Engineering Advanced (11),False,0.54942566
72778,data/courses/.files/2025/course-72778.yml,27706523b0db5fa240495a026aeb438fd75994e8bdf0c88657b5b65adaf7e241,High-Performance Computing,5,Informatics Principles Foundations (5),False,0.64138554
72787,data/courses/.files/2025/course-72787.yml,00f9f37b37ff8b168a083d5c7c760d9d3ddebbe99e57fde4641edcf6c6302eba,Mobile Application Programming,21,Mobile Applications Laboratory (21),False,0.78071510
72796,data/courses/.files/2025/course-72796.yml,8f16d25924e93ce8d0e96820190af780d6c5db221222bb9b146a3e264adb8a92,Data Intensive Applications,6,Bases Data Database (6),False,0.61572894
72938,data/courses/.files/2025/course-72938.yml,88c45af5e7b1a9b071555862da46fbe863b2edd04f81c3a30b8a781b77eeaff8,Foundations Of Artificial Intelligence T,5,Informatics Principles Foundations (5),False,0.61940258
72939,data/courses/.files/2025/course-72939.yml,e5f1c83ac9a54d43a77bc769064b3e083b4aa7d83abc9290fbf97ac7614f2565,Software Systems Engineering M,11,Software Engineering Advanced (11),False,0.66747955
72940,data/courses/.files/2025/course-72940.yml,afb0ad7c79e87506415d924a3ac293f05498dd4d18c3c2e0dfa96012ece04873,Computational Models And Languages M,5,Informatics Principles Foundations (5),False,0.73144708
72942,data/courses/.files/2025/course-72942.yml,df2e5c7281fdb1face436f97a0cbdda1fe4a113b387d852d9b65df9f8c64d2ff,Information Security M,22,Security Information Cryptography (22),False,1.00000000
72945,data/courses/.files/2025/course-72945.yml,a14b3aab94fdf8bb4f8c5efaa45cd7a30d7e4e9302d7a5f19795a2feca3c3904,Real-Time Systems M,28,Systems Simulation Real-Time (28),False,0.60521840
73025,data/courses/.files/2025/course-73025.yml,46e5830d66c2862b1d87fd94c9e8f2497a2aee885c489873f7f27f1122a8219c,Distributed Systems M,3,Informatics Informatic Humanities (3),False,0.65068025
73149,data/courses/.files/2025/course-73149.yml,a10c55311c29cc941a00f7a67b8d9e41580b31be67162be099c9d949e19ef328,Logic for Informatics,5,Informatics Principles Foundations (5),False,0.66732151
73273,data/courses/.files/2025/course-73273.yml,47e5bd20bb90b4c1571186a2bc02eca06d07db6df865676be41c9a88cc671617,Informatic Tecnologies for Fashion,1,Fashion Technologies Immersive (1),False,0.67123595
73302,data/courses/.files/2025/course-73302.yml,4a20229d7498c1ce93dee2f2232e2ad681c24b73c3694db7c5b1d002f5bb39d5,Computer Vision And Image Processing M,10,Computer Vision Image (10),False,0.78155684
73435,data/courses/.files/2025/course-73435.yml,1344c657417c07347832a32387ac80083ead4d78b2599334fae0236f1d1ca3c7,Project Management,24,Management Project Digital (24),False,1.00000000
75198,data/courses/.files/2025/course-75198.yml,8c217a81ae20279e4ed04764c67974bd6509a37fd35e9a1add8ce21d75b90b70,Health Information Processing Systems,3,Informatics Informatic Humanities (3),False,0.59810939
75835,data/courses/.files/2025/course-75835.yml,33ecd346c0139067d1a2b78ca55ea9d83b8ad1778f7586c14cf9408c7f9b7968,Web Technologies,8,Web Technologies Technology (8),False,0.83747460
75969,data/courses/.files/2025/course-75969.yml,0d88ae75422fbf7aa826e8f49fb9cbe85dabc7f824c6f4e0ae13c13e7ff3168d,Basic Informatics,5,Informatics Principles Foundations (5),False,0.69450451
76011,data/courses/.files/2025/course-76011.yml,4ccdfc7c2f0ab8f77303f29106d170b43c96bc71b00916b986f3fc7eaf2e7555,Multimedia Technologies in Archaelogy,13,Cultural Heritage Data (13),False,0.60724231
77780,data/courses/.files/2025/course-77780.yml,7af28b905fdfa9c7a31aed4e293b85a3797b1e1fe0ce95766bf2096c6d1d5701,Embedded Systems Programming and Internet of Things,3,Informatics Informatic Humanities (3),False,0.59865720
77933,data/courses/.files/2025/course-77933.yml,323075813ad97adf73408450c93b7b4428a2b33d54b0ba2ebc867801c594c43e,Multimedia Data Management M,6,Bases Data Database (6),False,0.67549590
78096,data/courses/.files/2025/course-78096.yml,c73a030fc036c47b1f182065346e0c3d0fe389d357bbe2397791ed92bcc5274d,Multimedia Data Management M,6,Bases Data Database (6),False,0.60174089
78510,data/courses/.files/2025/course-78510.yml,6cbe818b45697a45217728d82b53a405a5ce6134f4c8895b15b59e330573d784,Informatics,3,Informatics Informatic Humanities (3),False,0.75031243
78778,data/courses/.files/2025/course-78778.yml,0d1b5eb92ecad7fcbf3dd3e8cd44bc9e9caf066fd78d742ede1b49c0564e37e5,Intelligent Systems M,5,Informatics Principles Foundations (5),False,0.63009464
78779,data/courses/.files/2025/course-78779.yml,e72c6b49843677fbd1a3b0f13b95b6f757f635a896510f4c9c95c5e2940046e6,Mobile Systems M,3,Informatics Informatic Humanities (3),False,0.61000131
78810,data/courses/.files/2025/course-78810.yml,fe34cad199ac14debc1540a0386867921ee624c7f6e8c83e60439bf647172f80,Real Time Systems for Automation M,5,Informatics Principles Foundations (5),False,0.52062254
79194,data/courses/.files/2025/course-79194.yml,994875abb58d55065e4837bfd5c93f918abf6404991103f7f8e838d3326c725d,Databases,6,Bases Data Database (6),False,0.84591220
81609,data/courses/.files/2025/course-81609.yml,7de6515d2c57b3ed24a3e100b9e61fde5136d684cf9a35ae0a1dd85e807fb1c2,"Languages, Compilers and Computational Models",5,Informatics Principles Foundations (5),False,0.68414212
81610,data/courses/.files/2025/course-81610.yml,37c38e3c3243e90c44e9e236f2b2c4ff7b55d9980f77f17e1f1ebf05ec9130cd,Machine Learning,5,Informatics Principles Foundations (5),False,0.47618689
81612,data/courses/.files/2025/course-81612.yml,99e48b0254d6ca2a2d331ad9f89e431fc3f44809974b579192fc69dedccd28ad,Programming and Development paradigms,11,Software Engineering Advanced (11),False,0.74740156
81672,data/courses/.files/2025/course-81672.yml,499d18d04dcfe58ee3bc07c911b9c528b37a30b9757cfdf0cf1c577d474156ad,Emerging Programming Paradigms,11,Software Engineering Advanced (11),False,0.51346540
81676,data/courses/.files/2025/course-81676.yml,37fceac0d70c50ee8526b6ad3c1bbacdb35a7aa457ed2afdfcc6b2f57c86e6b4,Digital Forensic,19,Digital Forensic (19),False,1.00000000
81678,data/courses/.files/2025/course-81678.yml,344c8681a9e52708907761e6eefe97f1d1e640fa3369d0ac2525c8c287224a3a,Laboratory of Making,3,Informatics Informatic Humanities (3),False,0.55927270
81683,data/courses/.files/2025/course-81683.yml,1f08d592555dc4527a310148caa180523e5b2056e735da67bdc8edaeb77394fd,Internet of Things,3,Informatics Informatic Humanities (3),False,0.69273744
81917,data/courses/.files/2025/course-81917.yml,0738110546d412815b507667f358e5c57845893d4a2f4fd4f56f721dfcd0ea55,Interaction Multimedia Services,4,Smart Systems Vehicular (4),False,0.57011364
81932,data/courses/.files/2025/course-81932.yml,e97e0da07a9a395d42c90dc541fcbe8d8491840673804a82937d24acd49fc035,Big Data,6,Bases Data Database (6),False,0.76635664
81934,data/courses/.files/2025/course-81934.yml,0ecc5a798f2def305bc6cddadb1fbcf822dd4acfd2759ab0725e89af94681561,HUMAN COMPUTER INTERACTION,8,Web Technologies Technology (8),False,0.67414562
81940,data/courses/.files/2025/course-81940.yml,f8d4f55926ae2815c06432581d1e415460f48360b04e07f09d6be1b70dfeb730,Artificial Intelligence,5,Informatics Principles Foundations (5),False,0.70934785
81942,data/courses/.files/2025/course-81942.yml,b297188f874304f87783ca0538194f2d0fedae67f86f9dc852c417dc08359f31,Scalable and Cloud Programming,18,Programming Concurrent Distributed (18),False,0.66626247
82202-A,data/courses/.files/2025/course-82202-A.yml,136343ee58b9586f3c137ecad67f0e24240ae893ae7f9fcfedd79b190c5cd725,Informatic,3,Informatics Informatic Humanities (3),False,0.77048220
82202,data/courses/.files/2025/course-82202.yml,d1b90200ccec2df1ae131893af20b87c50ceaf3d1b0255c77351b080e3276cd1,Informatic,3,Informatics Informatic Humanities (3),False,0.78584684
84339,data/courses/.files/2025/course-84339.yml,7081f44c3a9dbbaa32d1434f9f0850b2aef326e7d242887f0291a4342e0fd133,Advanced Database Systems,6,Bases Data Database (6),False,0.76930354
84401,data/courses/.files/2025/course-84401.yml,caf43be5ca2afdd7088ee49f545e2455fe6d7ae5c0120b96c12068a3ee1c4c2c,Context-Aware Systems,3,Informatics Informatic Humanities (3),False,0.67581264
84530,data/courses/.files/2025/course-84530.yml,47c7fc038c132b1682da7da88b93da8c72b47f3c9ee10c03ed130a0b9352ab98,Database and Big Data Technologies M,6,Bases Data Database (6),False,0.69550077
84531,data/courses/.files/2025/course-84531.yml,15ffc8d2c0029ca0b20c89c876afb73f0b36d21049fbd102e48bc7713c09a8c3,Infrastructures For Cloud Computing and Big Data M,3,Informatics Informatic Humanities (3),False,0.66568533
85189,data/courses/.files/2025/course-85189.yml,11ce525905fce85fc899aeed8a86dfb21db9adee91df8f45599abaf839770d31,Systems and Algorithms for Data Science,5,Informatics Principles Foundations (5),False,0.65366756
85285,data/courses/.files/2025/course-85285.yml,0ff7c8915e909cd3104ede2f9e2ed44a08ecb9a0bf55fc8c534f316eff7b3da9,Programming,5,Informatics Principles Foundations (5),False,0.69913071
85301,data/courses/.files/2025/course-85301.yml,321d426b819ebe2c8ecaca80b25f5ff1c9b05f66ee94e4c5f3988b16c231d876,Algorithms and Data Structures in Biology,5,Informatics Principles Foundations (5),False,0.65414409
85445,data/courses/.files/2025/course-85445.yml,68640c9c464a0ef82d618df96ddca417c6418b6003110aabd77ebe102be91e40,Information Modelling and Web Technologies,8,Web Technologies Technology (8),False,0.85969372
85446,data/courses/.files/2025/course-85446.yml,33e22b25d433db4b75e555573b6a14a977a1424b5daaa144ad5488f78e8ef92e,Knowledge Representation and Extraction,13,Cultural Heritage Data (13),False,0.59036510
85573,data/courses/.files/2025/course-85573.yml,430f2fc72ef11d147e2a85d6bfbe4cdf052107e4c56cf47cbdbd61dca136f10f,Usability and User Experience,8,Web Technologies Technology (8),False,0.68701736
85728,data/courses/.files/2025/course-85728.yml,ae33f03bbc92f85400936d03bc9d1f1156709bfc88fb8f2565fbdddf4be197ef,Real Time OS M,12,Architecture Computer Operating (12),False,0.61291629
87469,data/courses/.files/2025/course-87469.yml,287ac41b0781a661df57e6d5554d3b97a1a5d5d7a05a0cf13043c7c2561d1f14,Decision Making with Constraint Programming,5,Informatics Principles Foundations (5),False,0.58789446
87474,data/courses/.files/2025/course-87474.yml,9969b449d3c2db30a8ffac758247f44f49d378e36c87218c972c50a19bcd7d57,Distributed Systems,3,Informatics Informatic Humanities (3),False,0.58579712
87898,data/courses/.files/2025/course-87898.yml,68d8a0e7dcb6df6a1904c118b38a886ae33140150d5d36464bb9a88b5eb3b6ce,Methods and Technologies for Interpreting,0,Language Natural Processing (0),False,0.62650595
